customer_id,gender,age,state,city,estimated_salary,plan_type,tenure_months,total_complaints,avg_calls_3m,avg_data_3m,usage_drop_ratio,recharge_frequency,last_month_calls,last_month_data,churn
178,M,48.0,Arunachal Pradesh,Kolkata,123306.0,Prepaid,1.0,0.0,195.33333333333334,3041.0,1.0,2.6666666666666665,,2577.0,1
179,F,27.0,Tamil Nadu,Mumbai,140544.0,Prepaid,13.0,0.0,150.0,14335.333333333334,0.5677966101694916,2.1666666666666665,133.0,16535.0,0
180,M,74.0,West Bengal,Mumbai,27452.0,Postpaid,21.0,0.0,113.66666666666667,10639.666666666666,0.2875,1.0,45.0,14231.0,0
181,F,53.0,Delhi,Kolkata,127615.0,Prepaid,6.0,0.0,101.66666666666667,6681.0,3.0,1.3333333333333333,74.0,4096.0,0
182,M,61.0,Mizoram,Hyderabad,194188.0,Postpaid,29.0,0.0,223.0,10746.666666666666,0.8084291187739464,1.0,210.0,16656.0,0
183,M,39.0,Mizoram,Hyderabad,41316.0,Prepaid,21.0,0.0,108.33333333333333,8816.333333333334,3.0,2.1666666666666665,203.0,7993.0,0
184,M,20.0,Tamil Nadu,Delhi,243940.0,Prepaid,,0.0,118.66666666666667,12603.333333333334,3.9622641509433962,3.3333333333333335,209.0,8477.0,0
185,M,60.0,Tripura,Chennai,138920.0,Prepaid,8.0,0.0,124.66666666666667,16585.333333333332,0.8266666666666667,3.0,61.0,18850.0,0
186,F,42.0,Tamil Nadu,Mumbai,21893.0,Prepaid,32.0,1.0,91.66666666666667,13910.333333333334,0.16,2.3333333333333335,,17804.0,0
187,F,31.0,West Bengal,Delhi,110909.0,Prepaid,33.0,0.0,184.66666666666666,11924.333333333334,1.0909090909090908,2.0,239.0,13607.0,0
188,F,51.0,Tamil Nadu,Kolkata,168099.0,Prepaid,25.0,0.0,87.33333333333333,13476.333333333334,7.576923076923077,,196.0,11794.0,0
189,F,63.0,Mizoram,Kolkata,56483.0,Prepaid,10.0,0.0,59.0,8650.666666666666,0.5370370370370371,2.6666666666666665,28.0,9816.0,0
190,,74.0,Mizoram,Kolkata,157161.0,Postpaid,21.0,0.0,185.33333333333334,17519.666666666668,1.0828729281767955,1.0,195.0,16788.0,0
191,M,21.0,Arunachal Pradesh,Mumbai,47843.0,Prepaid,21.0,0.0,106.33333333333333,5212.0,1.3,2.5,51.0,906.0,1
192,M,32.0,Maharashtra,Hyderabad,71322.0,Prepaid,12.0,0.0,114.66666666666667,10807.666666666666,0.13756613756613756,2.8333333333333335,25.0,5952.0,0
193,F,30.0,Tripura,Kolkata,,Prepaid,21.0,0.0,114.33333333333333,7781.333333333333,0.12110726643598616,1.6666666666666667,34.0,6149.0,0
194,F,35.0,Arunachal Pradesh,Chennai,70494.0,Prepaid,6.0,0.0,111.66666666666667,2673.0,0.4810126582278481,3.0,75.0,2538.0,0
195,F,64.0,Tripura,Mumbai,120088.0,Prepaid,5.0,1.0,85.66666666666667,12096.333333333334,3.5789473684210527,2.1666666666666665,135.0,5796.0,0
196,M,52.0,Delhi,Bangalore,146796.0,Prepaid,11.0,0.0,140.33333333333334,8346.666666666666,1.0434782608695652,,167.0,990.0,0
197,M,74.0,Maharashtra,Delhi,172364.0,Prepaid,3.0,0.0,134.33333333333334,11507.0,1.87,1.6666666666666667,186.0,15178.0,0
198,F,34.0,Tamil Nadu,Kolkata,71137.0,Prepaid,17.0,0.0,151.66666666666666,10872.666666666666,0.17928286852589642,2.1666666666666665,44.0,18932.0,1
199,F,60.0,Mizoram,Kolkata,181679.0,Prepaid,,0.0,43.333333333333336,13801.0,1.8709677419354838,2.6666666666666665,57.0,,0
200,F,74.0,Tamil Nadu,Mumbai,106971.0,Prepaid,13.0,0.0,85.0,9584.333333333334,0.14743589743589744,2.3333333333333335,22.0,7415.0,0
201,M,58.0,Delhi,Delhi,134159.0,,26.0,0.0,115.33333333333333,8283.666666666666,1.2682926829268293,2.1666666666666665,51.0,4404.0,0
202,F,72.0,Karnataka,Hyderabad,92833.0,Postpaid,22.0,0.0,126.0,8912.0,0.16233766233766234,1.0,24.0,2015.0,0
203,,66.0,Arunachal Pradesh,Bangalore,140419.0,Prepaid,16.0,0.0,109.33333333333333,10348.0,18.4375,2.5,294.0,1962.0,0
204,F,68.0,West Bengal,Mumbai,127803.0,Postpaid,6.0,0.0,180.33333333333334,8052.333333333333,1.6890756302521008,1.0,200.0,14011.0,0
205,M,20.0,West Bengal,Hyderabad,217223.0,Postpaid,1.0,0.0,163.0,14840.0,0.24472573839662448,1.0,,15059.0,0
206,F,52.0,Tamil Nadu,Bangalore,249822.0,Postpaid,11.0,0.0,78.33333333333333,14088.666666666666,1.4833333333333334,1.0,88.0,15394.0,0
207,F,57.0,Delhi,Hyderabad,161215.0,Postpaid,30.0,0.0,172.33333333333334,14990.0,0.4520547945205479,1.0,98.0,11857.0,0
208,M,70.0,West Bengal,Delhi,179204.0,Postpaid,22.0,0.0,132.66666666666666,10510.333333333334,1.8,1.0,206.0,1949.0,0
209,M,53.0,West Bengal,Bangalore,207669.0,Postpaid,6.0,0.0,195.66666666666666,10003.333333333334,1.391812865497076,1.0,237.0,8367.0,0
210,F,40.0,Mizoram,Mumbai,155639.0,Prepaid,1.0,0.0,146.33333333333334,10014.666666666666,0.5128205128205128,3.1666666666666665,79.0,5065.0,0
211,F,67.0,Arunachal Pradesh,Hyderabad,72116.0,Prepaid,18.0,0.0,58.333333333333336,7808.333333333333,0.23214285714285715,3.0,12.0,4885.0,1
212,F,72.0,Mizoram,Kolkata,139181.0,Prepaid,7.0,0.0,124.0,12589.333333333334,1.056338028169014,2.6666666666666665,74.0,12375.0,0
213,M,40.0,Maharashtra,Chennai,149716.0,Prepaid,29.0,0.0,209.0,13545.666666666666,0.8875502008032129,2.0,220.0,17785.0,1
214,F,30.0,Maharashtra,Chennai,69178.0,Prepaid,19.0,0.0,122.0,12661.333333333334,3.659090909090909,2.5,160.0,11254.0,0
215,M,24.0,Karnataka,Kolkata,171100.0,Prepaid,25.0,1.0,157.33333333333334,7359.0,5.214285714285714,2.5,218.0,4065.0,0
216,M,53.0,Mizoram,Hyderabad,166702.0,Prepaid,15.0,0.0,161.33333333333334,13643.333333333334,1.6771653543307086,2.3333333333333335,212.0,1864.0,0
217,F,27.0,Tripura,Kolkata,120625.0,Postpaid,25.0,1.0,151.66666666666666,9030.666666666666,0.14007782101167315,1.0,35.0,13516.0,0
218,F,66.0,Mizoram,Hyderabad,146082.0,Prepaid,27.0,0.0,147.0,12588.0,6.0,2.1666666666666665,209.0,3728.0,0
219,F,24.0,Karnataka,Bangalore,198986.0,Prepaid,12.0,0.0,201.66666666666666,6751.666666666667,3.3181818181818183,3.0,291.0,7567.0,0
220,F,26.0,Maharashtra,Hyderabad,198966.0,Prepaid,11.0,0.0,131.0,12449.333333333334,0.10891089108910891,1.8333333333333333,21.0,12910.0,0
221,M,49.0,Delhi,Delhi,185637.0,Prepaid,19.0,0.0,50.666666666666664,5799.0,0.3,2.8333333333333335,11.0,,0
222,F,55.0,Tamil Nadu,Bangalore,154312.0,Postpaid,,0.0,119.0,4414.0,0.10628019323671498,1.0,21.0,9021.0,0
223,M,68.0,Arunachal Pradesh,Kolkata,244126.0,Prepaid,1.0,0.0,,14963.333333333334,0.8192090395480226,2.8333333333333335,144.0,13940.0,0
224,M,61.0,West Bengal,Chennai,189801.0,Postpaid,13.0,0.0,197.66666666666666,9445.0,0.7692307692307693,1.0,229.0,,0
225,F,44.0,Mizoram,Bangalore,,Postpaid,19.0,1.0,186.66666666666666,10323.333333333334,0.34309623430962344,1.0,81.0,12656.0,0
226,F,40.0,Tamil Nadu,Kolkata,134826.0,Postpaid,8.0,0.0,169.0,11268.333333333334,6.857142857142857,1.0,191.0,15872.0,0
227,F,57.0,Arunachal Pradesh,Mumbai,160537.0,Postpaid,30.0,0.0,71.66666666666667,12446.0,0.35714285714285715,1.0,14.0,12093.0,0
228,M,63.0,Mizoram,Mumbai,37143.0,Postpaid,2.0,0.0,157.0,6369.0,0.5728643216080402,1.0,113.0,6979.0,1
229,M,61.0,Tamil Nadu,Mumbai,40836.0,Prepaid,12.0,0.0,128.66666666666666,15578.0,2.2470588235294118,3.0,190.0,17428.0,0
230,M,68.0,Mizoram,Delhi,124824.0,Prepaid,14.0,0.0,150.33333333333334,15506.0,3.6986301369863015,2.5,269.0,16284.0,0
231,F,33.0,Tamil Nadu,Chennai,31332.0,Prepaid,18.0,0.0,90.33333333333333,6064.0,1.150943396226415,2.3333333333333335,60.0,4282.0,1
232,F,65.0,Arunachal Pradesh,Delhi,248961.0,Postpaid,23.0,0.0,137.66666666666666,12366.333333333334,2.395348837209302,1.0,205.0,,0
233,M,71.0,Tripura,Chennai,212718.0,Postpaid,18.0,0.0,29.0,7484.0,2.588235294117647,1.0,43.0,14517.0,1
234,F,59.0,Karnataka,Hyderabad,245510.0,Postpaid,14.0,0.0,172.0,9362.0,2.588235294117647,1.0,175.0,10886.0,0
235,M,31.0,Delhi,Kolkata,69597.0,Prepaid,32.0,1.0,181.0,9804.0,0.23344947735191637,2.3333333333333335,66.0,6224.0,0
236,M,20.0,Mizoram,Hyderabad,246024.0,Prepaid,6.0,0.0,170.0,10423.666666666666,0.13432835820895522,1.8333333333333333,26.0,4878.0,0
237,F,36.0,Karnataka,Hyderabad,238577.0,,26.0,0.0,84.33333333333333,9202.666666666666,,3.0,26.0,5393.0,0
238,M,18.0,Maharashtra,Chennai,113448.0,Postpaid,31.0,0.0,98.66666666666667,9945.333333333334,0.23717948717948717,1.0,36.0,6351.0,0
239,M,46.0,Mizoram,Chennai,177255.0,Prepaid,26.0,0.0,182.66666666666666,11418.333333333334,0.7897196261682243,2.8333333333333335,168.0,5411.0,0
240,F,32.0,Delhi,Kolkata,99872.0,Postpaid,,0.0,224.33333333333334,9988.333333333334,0.7938931297709924,1.0,207.0,16357.0,0
241,F,51.0,Tamil Nadu,Bangalore,171877.0,Postpaid,14.0,0.0,46.0,4449.666666666667,1.0357142857142858,1.0,57.0,3376.0,1
242,F,21.0,Delhi,Delhi,66562.0,Postpaid,29.0,0.0,212.0,8100.666666666667,0.9526315789473684,1.0,180.0,11213.0,0
243,M,20.0,Arunachal Pradesh,Chennai,180185.0,Postpaid,20.0,0.0,112.33333333333333,6456.666666666667,5.066666666666666,1.0,227.0,10609.0,0
244,F,59.0,Tamil Nadu,Mumbai,224354.0,Prepaid,20.0,0.0,194.66666666666666,14246.666666666666,1.1696428571428572,2.5,261.0,5908.0,0
245,M,35.0,West Bengal,Bangalore,133012.0,Postpaid,26.0,0.0,89.66666666666667,14097.0,1.5490196078431373,1.0,,8459.0,0
246,F,62.0,Arunachal Pradesh,Mumbai,161439.0,Prepaid,19.0,0.0,138.33333333333334,11259.0,0.2740740740740741,3.1666666666666665,73.0,12816.0,0
247,M,44.0,Karnataka,Hyderabad,76030.0,Prepaid,3.0,0.0,203.0,7725.333333333333,2.0220588235294117,2.5,274.0,1711.0,0
248,F,53.0,West Bengal,Hyderabad,85584.0,Prepaid,23.0,1.0,142.0,12240.666666666666,3.824561403508772,2.6666666666666665,217.0,17032.0,0
249,F,55.0,West Bengal,Kolkata,214442.0,Prepaid,21.0,0.0,204.66666666666666,14395.0,0.15932203389830507,2.1666666666666665,46.0,14153.0,0
250,M,33.0,West Bengal,Chennai,90309.0,Prepaid,13.0,0.0,125.66666666666667,9562.333333333334,0.11945392491467577,2.1666666666666665,34.0,14696.0,0
251,F,69.0,Karnataka,Bangalore,98972.0,Postpaid,22.0,0.0,55.666666666666664,5487.333333333333,0.4393939393939394,1.0,28.0,2109.0,0
252,F,39.0,Delhi,Chennai,210252.0,Postpaid,15.0,0.0,182.33333333333334,14793.0,2.211764705882353,1.0,187.0,16074.0,0
253,M,29.0,Maharashtra,Kolkata,31801.0,Prepaid,6.0,0.0,90.33333333333333,5728.666666666667,1.5333333333333334,2.5,137.0,12297.0,0
254,M,70.0,Tamil Nadu,Chennai,243299.0,Postpaid,7.0,0.0,211.33333333333334,10514.333333333334,0.20848056537102475,1.0,58.0,16984.0,0
255,F,31.0,Arunachal Pradesh,Kolkata,41602.0,Prepaid,32.0,0.0,149.66666666666666,10000.666666666666,0.6810344827586207,2.3333333333333335,78.0,13600.0,0
256,F,35.0,Karnataka,Bangalore,182488.0,Prepaid,4.0,0.0,182.33333333333334,9315.333333333334,0.9363636363636364,1.3333333333333333,205.0,9578.0,0
257,M,25.0,Tamil Nadu,Mumbai,42763.0,Prepaid,20.0,2.0,150.66666666666666,8250.0,0.5285714285714286,2.0,73.0,16863.0,0
258,M,63.0,Tripura,Mumbai,70281.0,Postpaid,26.0,,114.0,10574.0,1.4411764705882353,1.0,195.0,11455.0,0
259,M,51.0,,Mumbai,127092.0,Prepaid,32.0,0.0,258.3333333333333,10830.666666666666,,3.1666666666666665,220.0,8659.0,0
260,F,67.0,Mizoram,Hyderabad,97990.0,Postpaid,27.0,0.0,129.0,5220.333333333333,5.34375,1.0,170.0,6238.0,0
261,F,67.0,Tripura,Bangalore,216377.0,Prepaid,19.0,0.0,131.0,1767.3333333333333,1.3061224489795917,2.3333333333333335,63.0,1342.0,0
262,F,39.0,Arunachal Pradesh,Mumbai,36984.0,Prepaid,8.0,0.0,238.0,13521.0,0.8560311284046692,2.5,219.0,5210.0,0
263,M,28.0,Karnataka,Bangalore,66531.0,Postpaid,4.0,0.0,161.0,6755.0,0.8315217391304348,1.0,152.0,9519.0,0
264,M,33.0,Mizoram,,164575.0,Postpaid,26.0,0.0,126.66666666666667,9643.0,3.6052631578947367,,136.0,13166.0,0
265,M,29.0,Maharashtra,Chennai,25057.0,Prepaid,25.0,1.0,88.0,9912.0,0.9652173913043478,3.0,110.0,12296.0,0
266,M,46.0,Tamil Nadu,Hyderabad,56901.0,Prepaid,18.0,0.0,131.66666666666666,3950.6666666666665,0.3674418604651163,2.0,78.0,4043.0,0
267,F,33.0,Mizoram,Chennai,85867.0,Prepaid,19.0,1.0,178.66666666666666,13109.0,1.2946428571428572,2.5,289.0,13765.0,0
268,F,22.0,Tamil Nadu,Delhi,,Prepaid,19.0,0.0,128.33333333333334,14642.0,7.107142857142857,2.1666666666666665,198.0,10665.0,0
269,M,73.0,Tripura,Mumbai,20595.0,Prepaid,29.0,0.0,133.66666666666666,6135.0,0.6050420168067226,2.6666666666666665,143.0,4555.0,0
270,M,45.0,Tripura,Hyderabad,68037.0,Prepaid,33.0,0.0,222.0,16191.666666666666,0.8203389830508474,2.1666666666666665,241.0,12183.0,0
271,M,71.0,Arunachal Pradesh,Kolkata,51007.0,Prepaid,30.0,0.0,109.0,5776.666666666667,1.12,2.8333333333333335,27.0,752.0,1
272,F,19.0,Tamil Nadu,Chennai,180131.0,Prepaid,6.0,0.0,115.33333333333333,9250.0,0.43781094527363185,2.1666666666666665,87.0,8766.0,0
273,M,32.0,Arunachal Pradesh,Bangalore,66228.0,Prepaid,16.0,0.0,142.0,3129.6666666666665,3.207792207792208,2.6666666666666665,246.0,2357.0,0
274,M,49.0,Maharashtra,Bangalore,,Prepaid,6.0,0.0,206.33333333333334,,1.036144578313253,2.6666666666666665,171.0,,0
275,F,35.0,West Bengal,Mumbai,40187.0,Prepaid,21.0,0.0,127.33333333333333,16061.666666666666,1.9365079365079365,2.1666666666666665,121.0,17914.0,0
276,M,64.0,Mizoram,Mumbai,42419.0,Prepaid,13.0,0.0,101.66666666666667,11697.666666666666,0.42045454545454547,2.8333333333333335,36.0,1714.0,1
277,F,38.0,Arunachal Pradesh,Bangalore,57792.0,Postpaid,12.0,0.0,243.66666666666666,4748.333333333333,0.8768656716417911,1.0,234.0,1237.0,0
278,F,50.0,Maharashtra,Bangalore,41630.0,Postpaid,31.0,0.0,201.66666666666666,15386.666666666666,2.7872340425531914,1.0,261.0,9393.0,0
279,F,63.0,West Bengal,Delhi,79055.0,Prepaid,8.0,0.0,182.33333333333334,10648.333333333334,1.5934959349593496,2.5,195.0,11517.0,0
280,M,18.0,Tamil Nadu,Kolkata,141070.0,Prepaid,18.0,0.0,177.0,13158.666666666666,1.484375,3.3333333333333335,189.0,6034.0,0
281,M,39.0,Tripura,,232407.0,Prepaid,4.0,1.0,70.33333333333333,5056.0,1.8461538461538463,2.0,71.0,3623.0,1
282,F,49.0,Delhi,Bangalore,78008.0,Prepaid,3.0,0.0,88.66666666666667,8461.666666666666,1.0520833333333333,2.3333333333333335,100.0,14100.0,0
283,F,44.0,Delhi,,91017.0,Prepaid,20.0,0.0,100.66666666666667,12669.333333333334,1.1910112359550562,2.5,105.0,14668.0,0
284,F,61.0,Arunachal Pradesh,Chennai,64194.0,Prepaid,7.0,0.0,206.33333333333334,6013.333333333333,0.7993079584775087,1.8333333333333333,230.0,1475.0,0
285,F,37.0,Arunachal Pradesh,Bangalore,24134.0,Prepaid,6.0,1.0,105.66666666666667,9943.666666666666,0.8723404255319149,2.5,122.0,1567.0,0
286,M,37.0,Delhi,Mumbai,194124.0,Prepaid,15.0,0.0,155.66666666666666,8543.333333333334,0.4125560538116592,3.3333333333333335,91.0,10920.0,0
287,F,25.0,Delhi,Mumbai,153811.0,Prepaid,10.0,0.0,176.0,7963.666666666667,2.7884615384615383,1.6666666666666667,289.0,3900.0,0
288,F,45.0,Karnataka,Hyderabad,119862.0,Prepaid,8.0,0.0,52.0,10860.333333333334,0.31868131868131866,2.3333333333333335,28.0,5562.0,0
289,M,28.0,Delhi,Bangalore,,Prepaid,21.0,0.0,193.66666666666666,13117.0,0.5477941176470589,2.1666666666666665,148.0,,1
290,F,58.0,West Bengal,,83888.0,Prepaid,21.0,0.0,205.0,10031.0,1.7735849056603774,2.5,281.0,13419.0,0
291,F,20.0,Karnataka,Delhi,67456.0,Postpaid,20.0,0.0,63.333333333333336,4072.6666666666665,1.119047619047619,1.0,46.0,978.0,0
292,F,28.0,Karnataka,Kolkata,237825.0,Prepaid,13.0,0.0,101.33333333333333,9503.666666666666,2.0898876404494384,2.0,185.0,11609.0,0
293,M,63.0,Tamil Nadu,Mumbai,153835.0,Prepaid,9.0,0.0,220.66666666666666,10302.333333333334,0.9125475285171103,2.8333333333333335,239.0,17154.0,0
294,M,73.0,Maharashtra,Delhi,85294.0,Prepaid,21.0,0.0,175.33333333333334,8111.333333333333,0.5917602996254682,2.5,157.0,5066.0,0
295,F,39.0,Tamil Nadu,Mumbai,144544.0,Prepaid,29.0,0.0,61.666666666666664,,1.641025641025641,2.6666666666666665,63.0,10639.0,0
296,F,59.0,West Bengal,Chennai,174030.0,Prepaid,14.0,0.0,93.66666666666667,10018.0,0.525,2.6666666666666665,62.0,13766.0,0
297,F,26.0,Karnataka,Bangalore,69297.0,Postpaid,10.0,0.0,189.33333333333334,5983.666666666667,1.1578947368421053,1.0,197.0,1605.0,0
298,F,54.0,Tamil Nadu,Hyderabad,228472.0,Prepaid,26.0,,120.33333333333333,6019.0,0.4434782608695652,2.3333333333333335,50.0,5690.0,0
299,M,58.0,West Bengal,Mumbai,23262.0,Prepaid,30.0,0.0,74.66666666666667,10423.0,1.2,2.3333333333333335,113.0,15577.0,0
300,F,,Mizoram,Mumbai,1743680.0,Prepaid,3.0,0.0,128.66666666666666,12350.333333333334,0.11743772241992882,3.0,32.0,6115.0,1
301,F,28.0,Tamil Nadu,Mumbai,75612.0,Prepaid,27.0,0.0,89.66666666666667,3453.6666666666665,0.7808219178082192,2.0,56.0,325.0,0
302,F,67.0,Mizoram,Bangalore,183521.0,Prepaid,31.0,0.0,227.33333333333334,8818.0,1.122340425531915,2.0,210.0,12434.0,0
303,M,23.0,West Bengal,Chennai,75897.0,Prepaid,12.0,1.0,95.66666666666667,9141.0,3.5789473684210527,2.5,203.0,2691.0,0
304,M,30.0,Maharashtra,Hyderabad,38847.0,Prepaid,16.0,0.0,197.33333333333334,8249.666666666666,0.6178571428571429,2.1666666666666665,172.0,10046.0,0
305,F,64.0,West Bengal,Mumbai,36304.0,Postpaid,28.0,0.0,238.0,8313.333333333334,0.967479674796748,1.0,237.0,15748.0,0
306,F,47.0,Tripura,Chennai,606120.0,Prepaid,10.0,0.0,161.0,9940.333333333334,0.5838926174496645,3.3333333333333335,86.0,9459.0,0
307,M,45.0,Mizoram,Delhi,247415.0,Postpaid,3.0,0.0,182.33333333333334,10028.333333333334,1.0588235294117647,1.0,161.0,18353.0,0
308,M,65.0,Delhi,,129264.0,Prepaid,9.0,0.0,173.33333333333334,6963.333333333333,0.7231833910034602,2.8333333333333335,208.0,,0
309,F,74.0,West Bengal,Chennai,70762.0,Prepaid,24.0,0.0,199.66666666666666,12669.333333333334,0.79296875,2.8333333333333335,202.0,19593.0,0
310,F,35.0,Maharashtra,Kolkata,92258.0,Postpaid,17.0,0.0,161.0,12357.333333333334,1.2553191489361701,1.0,176.0,11661.0,0
311,M,38.0,Delhi,Kolkata,85548.0,Prepaid,28.0,0.0,73.66666666666667,4888.666666666667,0.625,2.8333333333333335,39.0,2684.0,0
312,F,61.0,Delhi,Hyderabad,230494.0,Prepaid,9.0,0.0,80.0,13360.0,0.23076923076923078,1.6666666666666667,23.0,16865.0,0
313,F,32.0,Mizoram,Chennai,73517.0,Prepaid,21.0,0.0,95.33333333333333,7902.333333333333,1.547945205479452,2.6666666666666665,112.0,2195.0,0
314,F,36.0,,Hyderabad,30839.0,Prepaid,25.0,0.0,179.33333333333334,13183.666666666666,4.109375,2.5,262.0,18065.0,0
315,M,32.0,Tripura,Chennai,97924.0,,28.0,0.0,105.0,11429.666666666666,0.15873015873015872,1.0,39.0,6538.0,1
316,M,74.0,Tripura,Kolkata,230718.0,Prepaid,9.0,0.0,155.66666666666666,11865.666666666666,2.8863636363636362,2.3333333333333335,253.0,13255.0,0
317,F,72.0,Arunachal Pradesh,Kolkata,22015.0,Prepaid,24.0,0.0,222.33333333333334,12555.0,1.7048192771084338,2.1666666666666665,282.0,10295.0,0
318,M,21.0,Mizoram,Kolkata,205310.0,Prepaid,26.0,0.0,132.0,12820.0,1.5743243243243243,3.3333333333333335,232.0,19142.0,0
319,F,51.0,Karnataka,Hyderabad,102215.0,Postpaid,,0.0,149.33333333333334,11054.333333333334,2.31,1.0,230.0,14908.0,0
320,F,35.0,Arunachal Pradesh,Kolkata,66940.0,Postpaid,1.0,0.0,157.33333333333334,9184.333333333334,0.6121212121212121,1.0,100.0,3506.0,0
321,F,21.0,Tripura,Kolkata,165152.0,Postpaid,30.0,0.0,120.0,8522.0,1.75,1.0,55.0,3442.0,1
322,F,69.0,West Bengal,Mumbai,163684.0,Prepaid,10.0,0.0,66.33333333333333,3391.6666666666665,1.293103448275862,2.6666666666666665,74.0,6911.0,0
323,M,18.0,Karnataka,Kolkata,53439.0,Prepaid,22.0,0.0,208.0,6270.333333333333,1.9463087248322148,2.8333333333333335,289.0,1136.0,0
324,F,18.0,Delhi,Kolkata,140533.0,Prepaid,13.0,0.0,80.0,9498.333333333334,2.5892857142857144,2.6666666666666665,144.0,7463.0,0
325,F,53.0,West Bengal,Bangalore,66710.0,Prepaid,,0.0,188.33333333333334,9110.333333333334,1.0121951219512195,2.3333333333333335,165.0,19380.0,0
326,F,34.0,Delhi,Bangalore,164980.0,Prepaid,16.0,0.0,209.33333333333334,6478.333333333333,1.1156716417910448,2.8333333333333335,298.0,10177.0,0
327,F,24.0,Delhi,Hyderabad,32975.0,Postpaid,2.0,0.0,149.66666666666666,5714.0,0.710204081632653,1.0,173.0,6390.0,0
328,M,34.0,Maharashtra,Mumbai,26083.0,Prepaid,9.0,0.0,129.66666666666666,12610.333333333334,0.3111111111111111,3.0,83.0,9693.0,0
329,M,70.0,Mizoram,Delhi,178187.0,Postpaid,3.0,0.0,,6728.0,1.1810699588477367,1.0,286.0,7896.0,0
330,F,58.0,Mizoram,Delhi,173893.0,Prepaid,19.0,1.0,134.0,9273.333333333334,0.9883040935672515,2.0,168.0,4675.0,0
331,M,30.0,Tamil Nadu,Mumbai,143351.0,Prepaid,16.0,0.0,85.33333333333333,4427.666666666667,1.1481481481481481,2.0,30.0,1129.0,0
332,M,22.0,West Bengal,Mumbai,106649.0,Postpaid,26.0,0.0,102.33333333333333,3736.3333333333335,1.0425531914893618,1.0,146.0,1190.0,0
333,F,20.0,Mizoram,Kolkata,,Postpaid,30.0,0.0,212.66666666666666,7907.333333333333,0.9209621993127147,1.0,267.0,4870.0,0
334,F,46.0,West Bengal,Kolkata,242075.0,Prepaid,24.0,0.0,70.66666666666667,12688.333333333334,0.675,2.5,80.0,1554.0,0
335,F,25.0,Delhi,Kolkata,122565.0,Postpaid,17.0,0.0,132.66666666666666,9914.333333333334,1.485981308411215,1.0,158.0,5897.0,0
336,M,34.0,Tamil Nadu,Kolkata,32076.0,Prepaid,31.0,0.0,192.33333333333334,8077.0,2.6857142857142855,2.1666666666666665,281.0,6642.0,0
337,M,31.0,Arunachal Pradesh,Hyderabad,54622.0,Postpaid,6.0,0.0,241.66666666666666,7543.333333333333,0.9282700421940928,1.0,219.0,5541.0,0
338,F,62.0,Karnataka,Mumbai,89165.0,Postpaid,22.0,0.0,195.33333333333334,9771.333333333334,1.191111111111111,1.0,267.0,8555.0,0
339,F,60.0,Tripura,Delhi,87264.0,Postpaid,9.0,0.0,177.0,13590.666666666666,1.2660550458715596,1.0,275.0,15747.0,0
340,M,49.0,Tripura,Bangalore,23271.0,Prepaid,30.0,0.0,246.0,7990.666666666667,1.1695652173913043,2.8333333333333335,268.0,15582.0,0
341,F,30.0,Karnataka,Hyderabad,181357.0,Prepaid,27.0,,61.333333333333336,5902.333333333333,0.14035087719298245,1.6666666666666667,7.0,1112.0,1
342,F,72.0,Arunachal Pradesh,Kolkata,123606.0,Prepaid,7.0,0.0,214.33333333333334,13277.666666666666,1.2489270386266094,2.5,290.0,5479.0,0
343,F,74.0,Tamil Nadu,Kolkata,221891.0,Prepaid,16.0,0.0,196.66666666666666,12335.0,0.32550335570469796,2.1666666666666665,96.0,937.0,0
344,F,22.0,Mizoram,Delhi,220182.0,Postpaid,4.0,0.0,177.0,13983.333333333334,,1.0,,17652.0,0
345,M,21.0,Mizoram,Delhi,2451140.0,Postpaid,25.0,0.0,209.0,8949.666666666666,0.5574324324324325,1.0,164.0,15757.0,0
346,M,73.0,Maharashtra,Hyderabad,180826.0,Prepaid,12.0,0.0,128.0,10762.333333333334,1.297709923664122,2.6666666666666665,169.0,8402.0,0
347,M,64.0,Karnataka,Delhi,223492.0,Postpaid,11.0,0.0,189.33333333333334,9648.333333333334,1.396551724137931,1.0,242.0,8134.0,0
348,F,72.0,Tripura,Kolkata,47114.0,Prepaid,30.0,0.0,140.33333333333334,13769.333333333334,0.04744525547445255,2.3333333333333335,12.0,13762.0,0
349,F,21.0,Karnataka,Chennai,170405.0,Prepaid,14.0,0.0,130.0,7050.666666666667,0.12350597609561753,3.1666666666666665,30.0,,0
350,M,72.0,Maharashtra,Hyderabad,50846.0,Prepaid,9.0,0.0,116.0,8480.666666666666,0.24015748031496062,2.3333333333333335,60.0,580.0,0
351,M,70.0,Maharashtra,Kolkata,208883.0,Postpaid,24.0,0.0,,2384.3333333333335,1.2916666666666667,1.0,61.0,3239.0,0
352,M,19.0,Tamil Nadu,Delhi,149926.0,,13.0,0.0,143.66666666666666,9474.333333333334,0.47101449275362317,2.1666666666666665,64.0,4560.0,0
353,F,54.0,Arunachal Pradesh,Bangalore,121490.0,Prepaid,9.0,1.0,132.66666666666666,11388.666666666666,0.7183098591549296,2.6666666666666665,50.0,8137.0,0
354,F,58.0,Mizoram,Mumbai,89506.0,Prepaid,7.0,0.0,185.0,8475.0,1.9659090909090908,2.8333333333333335,172.0,5855.0,0
355,F,27.0,Tamil Nadu,Hyderabad,107273.0,Prepaid,22.0,0.0,67.66666666666667,6838.0,7.75,2.5,154.0,16051.0,0
